Idx,Title,Year,Info,Rating,URL
No.88,摩登时代 Modern Times,(1936),; 导演:查理·卓别林; 编剧:查理·卓别林; 主演:查理·卓别林/宝莲·高黛/亨利·伯格曼/蒂尼·桑福德/切斯特·康克林/汉克·曼/斯坦利·布莱斯通/阿尔·欧内斯特·加西亚/理查德·亚历山大/塞西尔·雷诺兹/米拉·麦金尼/默多克·麦夸里/威尔弗雷德·卢卡斯/爱德华·勒桑/弗雷德·马拉泰斯塔/萨米·斯坦/特德·奥利弗/诺曼·安斯利/博比·巴伯/海尼·康克林/格洛丽亚·德黑文/帕特·弗莱厄蒂/弗兰克·哈格尼/帕特·哈蒙/劳埃德·英格拉哈姆/沃尔特·詹姆斯/爱德华·金博尔/杰克·洛/巴迪·梅辛杰/布鲁斯·米切尔/弗兰克·莫兰/詹姆斯·C·莫顿/路易·纳托/J·C·纽金特/拉斯·鲍威尔/约翰兰德/哈里·威尔逊; 类型:剧情/喜剧/爱情; ; 制片国家/地区:美国; 语言:英语; 上映日期:1936-02-25(美国); 片长:87分钟; 又名:TheMasses/LesTempsmodernes; IMDb链接:tt0027977; ; ,9.3,https://movie.douban.com/subject/1294371/
No.89,剪刀手爱德华 Edward Scissorhands,(1990),; 导演:蒂姆·波顿; 编剧:蒂姆·波顿/卡罗琳·汤普森; 主演:约翰尼·德普/薇诺娜·瑞德/黛安·韦斯特/安东尼·迈克尔·豪尔/凯西·贝克/罗伯特·奥利维里/康查塔·费雷尔/卡罗琳·阿隆/迪克·安东尼·威廉姆斯/澳澜·琼斯/文森特·普莱斯/艾伦·阿金/苏珊·布洛马特/约翰·戴维森/布莱恩·拉肯/VictoriaPrice/StuartLancaster/GinaGallagher/阿隆·鲁斯汀/阿兰·弗吉/史蒂文·布里尔/PeterPalmer/马克·麦考利/唐娜·派洛尼/KenDeVaul/KathyDombo/TabethaThomas/尼克·卡特; 类型:剧情/爱情/奇幻; ; 制片国家/地区:美国; 语言:英语; 上映日期:1990-12-06(美国); 片长:105分钟; 又名:幻海奇缘(港); IMDb链接:tt0099487; ; ,8.7,https://movie.douban.com/subject/1292370/
No.90,勇敢的心 Braveheart,(1995),; 导演:梅尔·吉布森; 编剧:兰道尔·华莱士; 主演:梅尔·吉布森/苏菲·玛索/布莱恩·考克斯/詹姆斯·科兹莫/辛·劳洛/凯瑟琳·麦克马克/安古斯·麦克菲登; 类型:剧情/动作/传记/历史/战争; ; 制片国家/地区:美国; 语言:英语/法语/拉丁语/苏格兰盖尔语; 上映日期:1995-05-18(西雅图电影节)/1995-05-24(美国); 片长:178分钟; 又名:惊世未了缘(港)/梅尔吉勃逊之英雄本色(台); IMDb链接:tt0112573; ; ,8.9,https://movie.douban.com/subject/1294639/
No.91,喜剧之王 喜劇之王,(1999),; 导演:周星驰/李力持; 编剧:曾瑾昌/周星驰/李敏/郑文辉/冯勉恒/梁嘉杰; 主演:周星驰/张柏芝/莫文蔚/吴孟达/林子善/田启文/李兆基/成龙/李思捷/郑文辉; 类型:剧情/喜剧/爱情; ; 制片国家/地区:中国香港; 语言:粤语; 上映日期:1999-02-13(中国香港); 片长:89分钟; 又名:KingofComedy; IMDb链接:tt0188766; ; ,8.7,https://movie.douban.com/subject/1302425/
No.92,致命ID Identity,(2003),; 导演:詹姆斯·曼高德; 编剧:迈克尔·库尼; 主演:约翰·库萨克/雷·利奥塔/阿曼达·皮特/约翰·浩克斯/阿尔弗雷德·莫里纳/克里·杜瓦尔/约翰·C·麦金雷/威廉姆·李·斯科特/杰克·布塞/普路特·泰勒·文斯/瑞贝卡·德·莫妮/卡门·阿尔根齐亚诺/马绍尔·贝尔/莱拉·肯泽尔/马特·莱斯切尔/布莱特·罗尔/霍尔姆斯·奥斯本/弗雷德里克·科芬/乔·哈特/迈克尔·赫希/泰伦斯·伯尼·海恩斯; 类型:剧情/悬疑/惊悚; ; 制片国家/地区:美国; 语言:英语; 上映日期:2003-04-25(美国); 片长:90分钟; 又名:杀人游戏/致命身份; IMDb链接:tt0309698; ; ,8.8,https://movie.douban.com/subject/1297192/
No.93,加勒比海盗 Pirates of the Caribbean: The Curse of the Black Pearl,(2003),; 导演:戈尔·维宾斯基; 编剧:泰德·艾略特/特里·鲁西奥/斯图尔特·贝亚蒂耶/杰·沃尔伯特; 主演:约翰尼·德普/杰弗里·拉什/奥兰多·布鲁姆/凯拉·奈特莉/杰克·达文波特/乔纳森·普雷斯; 类型:动作/奇幻/冒险; ; 制片国家/地区:美国; 语言:英语; 上映日期:2003-11-21(中国大陆)/2003-07-09(美国); 片长:143分钟; 又名:加勒比海盗1：黑珍珠号的诅咒/神鬼奇航：鬼盗船魔咒(台)/魔盗王：决战鬼盗船/海盗船; IMDb链接:tt0325980; ; ,8.8,https://movie.douban.com/subject/1298070/
No.94,天使爱美丽 Le fabuleux destin d'Amélie Poulain,(2001),; 导演:让-皮埃尔·热内; 编剧:纪尧姆·洛朗/让-皮埃尔·热内; 主演:奥黛丽·塔图/马修·卡索维茨/吕菲斯/洛莱拉·克拉沃塔/塞尔日·梅兰/贾梅尔·杜布兹/克洛蒂尔德·莫勒/克莱尔·莫里耶/伊莎贝尔·南蒂/多米尼克·皮侬/阿尔蒂斯·德·彭居埃恩/友兰达·梦露/于尔班·康塞利埃/莫里斯·贝尼舒/米歇尔·罗班/安德烈·达芒/克洛德·佩隆/阿尔梅尔/迪基·奥尔加多/KevinFernandes/弗洛拉·吉耶/阿莫里·巴博尔/欧仁·贝蒂埃/让·达里/马克·阿米约; 类型:喜剧/爱情; ; 制片国家/地区:法国/德国; 语言:法语/俄语; 上映日期:2001-04-25(法国)/2001-08-16(德国); 片长:122分钟; 又名:艾蜜莉的异想世界(台)/天使艾米莉/天使艾美丽/阿梅丽的奇妙命运/艾蜜丽/Amelie; IMDb链接:tt0211915; ; ,8.7,https://movie.douban.com/subject/1292215/
No.95,哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,(2011),; 导演:大卫·叶茨; 编剧:史蒂夫·克洛夫斯/J·K·罗琳; 主演:丹尼尔·雷德克里夫/艾玛·沃森/鲁伯特·格林特/海伦娜·伯翰·卡特/拉尔夫·费因斯/艾伦·瑞克曼/玛吉·史密斯/汤姆·费尔顿/邦妮·怀特/朱丽·沃特斯/迈克尔·刚本/伊文娜·林奇/多姆纳尔·格里森/克蕾曼丝·波西/詹森·艾萨克/海伦·麦克洛瑞/马修·刘易斯/梁佩诗/约翰·赫特/大卫·休里斯/加里·奥德曼/吉姆·布劳德本特/艾玛·汤普森/娜塔丽·特纳/蒂莫西·斯波/大卫·布拉德利/罗彼·考特拉尼/凯莉·麦克唐纳/塞伦·希德; 类型:奇幻/冒险; ; 制片国家/地区:美国/英国; 语言:英语; 上映日期:2011-08-04(中国大陆)/2011-07-15(美国); 片长:130分钟; 又名:哈利波特7：死神的圣物2(港/台)/哈利·波特与死圣(下)/哈7(下)/哈利·波特大结局; IMDb链接:tt1201607; ; 官方小站:; 哈利·波特与死亡圣器; ,8.8,https://movie.douban.com/subject/3011235/
No.96,杀人回忆 살인의 추억,(2003),; 导演:奉俊昊; 编剧:奉俊昊/金光林/沈成宝; 主演:宋康昊/金相庆/金雷夏/宋在浩/边熙峰/高瑞熙/柳泰浩/朴努植/朴海日/全美善/徐永嬅/崔钟律/刘承睦/申贤宗/李在应/郑仁仙/吴龙/朴真宇/朴泰京/沈成宝; 类型:剧情/动作/悬疑/惊悚/犯罪; ; 制片国家/地区:韩国; 语言:韩语/英语; 上映日期:2003-05-02(韩国); 片长:132分钟; 又名:谋杀回忆/杀手回忆录/Salinuichueok/MemoriesofMurder; IMDb链接:tt0353969; ; ,8.8,https://movie.douban.com/subject/1300299/
No.97,断背山 Brokeback Mountain,(2005),; 导演:李安; 编剧:拉里·麦克穆特瑞/黛安娜·奥撒纳/安妮·普鲁; 主演:希斯·莱杰/杰克·吉伦哈尔/米歇尔·威廉姆斯/安妮·海瑟薇/凯特·玛拉/兰迪·奎德/琳达·卡德里尼/安娜·法瑞丝/格拉汉姆·贝克尔/斯科特·迈克尔·坎贝尔/大卫·哈伯/罗伯塔·马克斯韦尔/皮特·麦克罗比/夏恩·希尔/布鲁克琳·普劳克斯/杰克·丘奇; 类型:剧情/爱情/同性/家庭; 官方网站:www.brokebackmountain.com; 制片国家/地区:美国/加拿大; 语言:英语; 上映日期:2005-09-02(威尼斯电影节)/2006-01-06(加拿大)/2006-01-13(美国); 片长:134分钟; 又名:断臂山/BBM; IMDb链接:tt0388795; ; ,8.8,https://movie.douban.com/subject/1418834/
No.98,狩猎 Jagten,(2012),; 导演:托马斯·温特伯格; 编剧:托马斯·温特伯格/托比亚斯·林道赫姆; 主演:麦斯·米科尔森/托玛斯·博·拉森/安妮卡·韦德科普/拉丝·弗格斯托姆/苏西·沃德/安妮·路易丝·哈辛/拉斯·兰特/亚历山德拉·拉帕波特; 类型:剧情; ; 制片国家/地区:丹麦/瑞典; 语言:丹麦语/英语/波兰语; 上映日期:2012-05-20(戛纳电影节)/2013-01-10(丹麦); 片长:115分钟; 又名:诬网(港)/谎言的烙印(台)/捕猎/TheHunt; IMDb链接:tt2106476; ; ,9.1,https://movie.douban.com/subject/6985810/
No.99,请以你的名字呼唤我 Call Me by Your Name,(2017),; 导演:卢卡·瓜达尼诺; 编剧:詹姆斯·伊沃里/安德列·艾席蒙; 主演:艾米·汉莫/蒂莫西·柴勒梅德/迈克尔·斯图巴/阿蜜拉·卡萨/艾斯特·加瑞尔/维克图瓦尔·杜布瓦/旺妲·卡布里奥罗/安东尼奥·里莫尔迪/埃琳娜·布奇/马可·斯格罗索/安德列·艾席蒙/彼得·斯皮尔斯; 类型:剧情/爱情/同性; ; 制片国家/地区:意大利/法国/巴西/美国/荷兰/德国; 语言:英语/意大利语/法语/德语/希伯来语; 上映日期:2017-01-22(圣丹斯电影节)/2017-11-24(美国); 片长:132分钟; 又名:以你的名字呼唤我(港/台)/以你的名义呼唤我/唤吾汝名/CMBYN/Chiamamicoltuonome; IMDb链接:tt5726616; ; ,8.9,https://movie.douban.com/subject/26799731/
No.100,幽灵公主 もののけ姫,(1997),; 导演:宫崎骏; 编剧:宫崎骏; 主演:松田洋治/石田百合子/田中裕子/小林薰/西村雅彦/上条恒彦/岛本须美/渡边哲/佐藤允/名古屋章/美轮明宏/森光子/森繁久弥; 类型:动画/奇幻/冒险; ; 制片国家/地区:日本; 语言:日语; 上映日期:1997-07-12(日本); 片长:134分钟; 又名:魔法公主(台)/幽灵少女/物之怪姬/Mononoke-hime/PrincessMononoke; IMDb链接:tt0119698; ; ,8.9,https://movie.douban.com/subject/1297359/
No.101,阳光灿烂的日子,(1994),; 导演:姜文; 编剧:姜文/王朔; 主演:夏雨/宁静/陶虹/耿乐/斯琴高娃/冯小刚/刘小宁/姜文/王学圻/王朔/尚楠/方化/代少波/王海/姚二嘎/吴淑昆/左小青/韩冬/孙靖/刘斌/张维/杨彤林/王海/王福/胡贝贝/高保成/吴淑琨/张华/二勇/烈子/陈伟; 类型:剧情/爱情; ; 制片国家/地区:中国大陆/中国香港; 语言:汉语普通话; 上映日期:1995-06-28(中国香港)/1995-08-21(中国大陆)/1994-09-09(威尼斯电影节); 片长:134分钟(中国大陆)/138分钟(威尼斯电影节)/128分钟(DVD版)/140分钟(修复版)/225分钟(初剪版); 又名:IntheHeatoftheSun; IMDb链接:tt0111786; ; ,8.8,https://movie.douban.com/subject/1291875/
No.102,小森林 夏秋篇 リトル・フォレスト 夏・秋,(2014),; 导演:森淳一; 编剧:森淳一/五十岚大介; 主演:桥本爱/三浦贵大/松冈茉优/温水洋一/桐岛加恋; 类型:剧情; ; 制片国家/地区:日本; 语言:日语; 上映日期:2014-08-30(日本); 片长:111分钟; 又名:小森食光/夏秋篇(台)/LittleForestSummer&Autumn; IMDb链接:tt3474600; ; ,9.0,https://movie.douban.com/subject/25814705/
No.103,7号房的礼物 7번방의 선물,(2013),; 导演:李焕庆; 编剧:李焕庆/刘英雅; 主演:柳承龙/朴信惠/郑镇荣/金正泰/吴达洙/朴元尚/郑满植/葛素媛; 类型:剧情/喜剧/家庭; 官方网站:www.7gift.kr; 制片国家/地区:韩国; 语言:韩语; 上映日期:2013-01-23(韩国); 片长:127分钟; 又名:戆爸的礼物(港)/7号囚房的礼物/12月23日/GiftFromRoom/FindMiracleinCellNo.7/MiracleInCellNo.7; IMDb链接:tt2659414; ; ,8.9,https://movie.douban.com/subject/10777687/
No.104,重庆森林 重慶森林,(1994),; 导演:王家卫; 编剧:王家卫; 主演:林青霞/金城武/梁朝伟/王菲/周嘉玲; 类型:剧情/爱情; ; 制片国家/地区:中国香港; 语言:粤语/汉语普通话/英语/印地语/日语; 上映日期:1994-07-14(中国香港); 片长:102分钟/111分钟(台湾版DVD); 又名:ChungkingExpress; IMDb链接:tt0109424; ; ,8.7,https://movie.douban.com/subject/1291999/
No.105,第六感 The Sixth Sense,(1999),; 导演:M·奈特·沙马兰; 编剧:M·奈特·沙马兰; 主演:布鲁斯·威利斯/海利·乔·奥斯蒙/托妮·科莱特/奥莉维亚·威廉姆斯/唐尼·沃尔伯格/特拉沃·摩根/彼得·安东尼·唐伯蒂斯/格伦·菲茨杰拉德/米莎·巴顿/LisaSummerour/法尔德斯·巴姆/杰弗里·泽布尼斯; 类型:剧情/悬疑/惊悚; ; 制片国家/地区:美国; 语言:英语/拉丁语/西班牙语; 上映日期:1999-08-06(美国); 片长:107分钟; 又名:鬼眼(港)/灵异第六感(台); IMDb链接:tt0167404; ; ,8.9,https://movie.douban.com/subject/1297630/
No.106,入殓师 おくりびと,(2008),; 导演:泷田洋二郎; 编剧:小山薰堂; 主演:本木雅弘/广末凉子/山崎努/吉行和子/笹野高史/余贵美子; 类型:剧情; ; 制片国家/地区:日本; 语言:日语; 上映日期:2008-09-13(日本); 片长:130分钟; 又名:礼仪师之奏鸣曲(港)/礼仪师(台)/送行者-礼仪师的乐章(台)/为逝者送行的人/纳棺师/Departures/Okuribito; IMDb链接:tt1069238; ; ,8.8,https://movie.douban.com/subject/2149806/
No.107,红辣椒 パプリカ,(2006),; 导演:今敏; 编剧:水上清资/今敏/筒井康隆; 主演:林原惠美/江守彻/堀胜之祐/古谷彻/大塚明夫/山寺宏一/田中秀幸/兴梠里美/岩田光央/爱河里花子/川濑晶子/太田真一郎/福松进纱/胜杏里/宫下荣治/三户耕三/今敏/筒井康隆; 类型:科幻/动画/悬疑/惊悚; ; 制片国家/地区:日本; 语言:日语; 上映日期:2006-09-02(威尼斯电影节)/2006-11-25(日本); 片长:90分钟; 又名:盗梦侦探(港/台)/帕布莉卡/Paprika; IMDb链接:tt0851578; ; ,9.0,https://movie.douban.com/subject/1865703/
No.108,小森林 冬春篇 リトル・フォレスト 冬・春,(2015),; 导演:森淳一; 编剧:森淳一/五十岚大介; 主演:桥本爱/三浦贵大/松冈茉优/温水洋一/桐岛加恋; 类型:剧情; ; 制片国家/地区:日本; 语言:日语; 上映日期:2015-02-14(日本); 片长:120分钟; 又名:小森食光/冬春篇(台)/LittleForest:Winter&Spring; IMDb链接:tt3474602; ; ,9.0,https://movie.douban.com/subject/25814707/
No.109,消失的爱人 Gone Girl,(2014),; 导演:大卫·芬奇; 编剧:吉莉安·弗琳; 主演:本·阿弗莱克/裴淳华/尼尔·帕特里克·哈里斯/凯莉·库恩/泰勒·派瑞/金·迪肯斯/米西·派勒/波伊德·霍布鲁克/艾米丽·拉塔科斯基/雪拉·渥德/派屈克·福吉特/斯科特·麦克纳里/凯西·威尔逊/李·诺里斯; 类型:剧情/悬疑/惊悚/犯罪; ; 制片国家/地区:美国; 语言:英语; 上映日期:2014-09-26(纽约电影节)/2014-10-03(美国); 片长:149分钟; 又名:失踪的女孩/失踪女孩/失踪罪(港)/控制(台); IMDb链接:tt2267998; ; ,8.7,https://movie.douban.com/subject/21318488/
No.110,爱在黎明破晓前 Before Sunrise,(1995),; 导演:理查德·林克莱特; 编剧:理查德·林克莱特/金·克里桑; 主演:伊桑·霍克/朱莉·德尔佩/安德莉亚·埃克特/汉诺·波西尔/KarlBruckschwaiger/TexRubinowitz/埃尔尼·曼戈尔德/DominikCastell/HaymonMariaButtinger/HaraldWaiglein/汉斯·魏因加特纳/PeterIlyHuemer/HubertFabianKulterer/约翰·斯洛斯/ChristianAnkowitsch/亚当·戈德堡/PaulPoet; 类型:剧情/爱情; ; 制片国家/地区:美国/奥地利/瑞士; 语言:英语/德语/法语; 上映日期:1995-01-27(美国); 片长:101分钟; 又名:情留半天(港)/爱在黎明破晓时(台)/日出之前; IMDb链接:tt0112471; ; ,8.8,https://movie.douban.com/subject/1296339/
No.111,一一,(2000),; 导演:杨德昌; 编剧:杨德昌; 主演:吴念真/李凯莉/金燕玲/张洋洋/萧淑慎/尾形一成/陈希圣/林孟瑾/陈以文/柯宇纶/张育邦/柯素云/唐如韫/徐淑媛/曾心怡/陶传正; 类型:剧情/爱情/家庭; ; 制片国家/地区:中国台湾/日本; 语言:汉语普通话/闽南语/英语/日语; 上映日期:2017-07-28(中国台湾)/2000-05-14(戛纳电影节)/2000-12-16(日本); 片长:173分钟; 又名:Yiyi/Yiyi:AOneandaTwo; IMDb链接:tt0244316; ; ,9.0,https://movie.douban.com/subject/1292434/
No.112,唐伯虎点秋香 唐伯虎點秋香,(1993),; 导演:李力持; 编剧:李力持/谷德昭/陈文强; 主演:周星驰/巩俐/陈百祥/郑佩佩/朱咪咪/梁家仁/苑琼丹/梁荣忠/黄一山/黄霑/吴镇宇/刘家辉/蓝洁瑛/谷德昭/陈辉虹/李健仁/宣萱/温翠苹; 类型:喜剧/爱情/古装; ; 制片国家/地区:中国香港; 语言:粤语; 上映日期:1993-07-01(中国香港); 片长:102分钟; 又名:FlirtingScholar; IMDb链接:tt0108289; ; ,8.6,https://movie.douban.com/subject/1306249/
No.113,侧耳倾听 耳をすませば,(1995),; 导演:近藤喜文; 编剧:宫崎骏/柊葵; 主演:本名阳子/小林桂树/高山南/高桥一生/山下容莉枝/室井滋/露口茂/饭冢雅弓; 类型:剧情/爱情/动画; ; 制片国家/地区:日本; 语言:日语/英语; 上映日期:1995-07-15(日本); 片长:111分钟; 又名:心之谷(台)/梦幻街少女(港)/WhisperoftheHeart/Mimiwosumaseba; IMDb链接:tt0113824; ; ,8.9,https://movie.douban.com/subject/1297052/
No.114,超脱 Detachment,(2011),; 导演:托尼·凯耶; 编剧:卡尔·隆德; 主演:艾德里安·布洛迪/马西娅·盖伊·哈登/詹姆斯·肯恩/克里斯蒂娜·亨德里克斯/刘玉玲/布莱思·丹纳/蒂姆·布雷克·尼尔森/威廉·彼德森/布莱恩·科兰斯顿/萨米·盖尔/LouisZorich/小伊塞亚·维特洛克/DavidHausen/约翰·塞纳迭姆博/西莉亚·奥/罗南·鲁宾斯坦/阿尔·卡尔德隆/布雷南·布朗/ReaganLeonard/詹姆斯·霍西/乔什·帕斯/瑞内·菲利斯·史密斯/道格·伊·道格/PatriciaRae/萨曼萨·罗根/拉尔夫·罗德里格斯; 类型:剧情; 官方网站:detachment-film.com; 制片国家/地区:美国; 语言:英语; 上映日期:2011-04-25(翠贝卡电影节); 片长:97分钟; 又名:人间师格(台); IMDb链接:tt1683526; ; ,8.9,https://movie.douban.com/subject/5322596/
No.115,蝙蝠侠：黑暗骑士崛起 The Dark Knight Rises,(2012),; 导演:克里斯托弗·诺兰; 编剧:大卫·S·高耶/乔纳森·诺兰/克里斯托弗·诺兰; 主演:克里斯蒂安·贝尔/汤姆·哈迪/安妮·海瑟薇/约瑟夫·高登-莱维特/玛丽昂·歌迪亚/加里·奥德曼/迈克尔·凯恩/摩根·弗里曼/朱诺·坦普尔/乔什·平茨/丹尼尔·逊亚塔/内斯特·卡博内尔/伯恩·戈曼/连姆·尼森/乔伊·金/艾丹·吉伦/基里安·墨菲/乔什·斯图沃特/马修·莫迪恩/本·门德尔森; 类型:剧情/动作/科幻/惊悚/犯罪; 官方网站:www.thedarkknightrises.com; 制片国家/地区:美国/英国; 语言:英语/阿拉伯语; 上映日期:2012-08-27(中国大陆)/2012-07-20(美国); 片长:165分钟; 又名:蝙蝠侠前传3：黑暗骑士崛起/黑暗骑士：黎明升起(台)/蝙蝠侠：夜神起义(港)/蝙蝠侠前传3：黑骑再起/蝙蝠侠7：黑暗骑士崛起/暗夜骑士崛起/T.D.K.R./TDKR/Batman3:TheDarkKnightRises; IMDb链接:tt1345836; ; ,8.8,https://movie.douban.com/subject/3395373/
No.116,倩女幽魂,(1987),; 导演:程小东; 编剧:阮继志; 主演:张国荣/王祖贤/午马/刘兆铭/林威/薛芷伦/胡大为/王晶; 类型:爱情/奇幻/武侠/古装; ; 制片国家/地区:中国香港; 语言:粤语; 上映日期:1987-07-18(中国香港)/2011-04-30(中国大陆); 片长:98分钟(香港)/96分钟; 又名:倩女幽魂(87版)/倩女幽魂：妖魔道/AChineseGhostStory; IMDb链接:tt0093978; ; ,8.7,https://movie.douban.com/subject/1297447/
No.117,玛丽和马克思 Mary and Max,(2009),; 导演:亚当·艾略特; 编剧:亚当·艾略特; 主演:托妮·科莱特/菲利普·塞默·霍夫曼/巴瑞·哈姆弗莱斯/艾瑞克·巴纳/贝塔尼·维特莫尔/蕾妮·盖耶/伊恩·莫利·梅尔德伦/朱莉·福塞斯/约翰·弗劳思/克里斯托弗·马西/卡罗琳·莎士比亚-艾伦/琳恩·史密斯/MichaelIenna; 类型:剧情/喜剧/动画; ; 制片国家/地区:澳大利亚; 语言:英语/意第绪语; 上映日期:2009-01-15(圣丹斯电影节)/2009-04-09(澳大利亚); 片长:92分钟; 又名:巧克力情缘(台)/同是天涯寂寞客/玛丽和麦克斯/玛丽与马克思/玛丽和马克斯/玛丽和马科斯; IMDb链接:tt0978762; ; ,8.9,https://movie.douban.com/subject/3072124/
